Datum,Markt,Produktgruppe,Produktuntergruppe,Produkt,Kennzahl,Preis,Wert,Einheit,Währung,Kostenkomponente,Verkaufsregion,Wertschöpfungsstufe,Wertschöpfungsstufe Detail,Aussenhandel,Produktherkunft,Produktionssystem,Produkteigenschaften,Verwendungsart,Datenart,Datenquelle
2015,Futtermittel,Getreide,Futterweizen,"Futterweizen,  konv., CH",Preis,38.62,38.62,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Gruyère,Gruyère,Preis,21.63,21.63,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,73.1568,73.1568,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Joghurt,Joghurt andere Früchte,Fruchtjoghurt,Preis,4.16,4.16,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rahm,Vollrahm,Vollrahm UHT 35%,Preis,6.44,6.44,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,68,68,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch IT, total",Preis,37.5059,37.5059,kg,Rappen,exkl. MwSt,Italien,Produktion,Ab Hof (Stufe Produktion),NA,Italien,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2015,Milch und Milchprodukte,Joghurt,Joghurt andere Früchte,Fruchtjoghurt,Preis,3.12,3.12,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Vorzugsbutter,Vorzugsbutter,Preis,18.95,18.95,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Schaleneier, AT","Freiland, 63-73g, AT",Preis,14.59,14.59,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Freiland,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch AT, total",Preis,34.5462,34.5462,kg,Rappen,exkl. MwSt,Österreich,Produktion,Ab Hof (Stufe Produktion),NA,Österreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,53.993,53.993,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch Past,Preis,1.46,1.46,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Futtermittel,Getreide,Futtermais,"Futtermais, bio, Richtpreis",Preis,86,86,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Futtermittel,Getreide,Futtergerste,"Futtergerste, bio, Richtpreis",Preis,83,83,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Richtpreis, Segment A",Preis,68,68,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2015,Eier,Schaleneier,"Schaleneier, >73g","Freiland, >73g",Preis,15.68,15.68,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Freiland,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,3.33,3.33,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rahm,Kaffeerahm,Kaffeerahm UHT 15%,Preis,3.57,3.57,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch Past,Preis,1.78,1.78,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,77.5065,77.5065,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,48.1167,48.1167,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment B,Richtpreis,BOM
2015,Eier,Schaleneier,"Schaleneier, AT","Boden, 53-63g, AT",Preis,9.23,9.23,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Käse,Hüttenkäse,Hüttenkäse nature 15%,Preis,7.68,7.68,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,2.36,2.36,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler,Preis,19.77,19.77,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver EU,Preis,1.97,1.97,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Richtpreis, Segment B",Preis,48.1167,48.1167,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment B,Richtpreis,BOM
2015,Eier,Schaleneier,"Schaleneier, AT","Boden, 63-73g, AT",Preis,10.93,10.93,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Appenzeller,Preis,68.7047,68.7047,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Schaleneier, >73g","Boden, >73g",Preis,12.86,12.86,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,9.9,9.9,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Edamer CH,Edamer CH,Preis,15.05,15.05,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,Aufschlagsaktion,"Aufschlagsaktion, eingesetzte Mittel",Preis,9,9,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,"Aufschlagsaktion, Ist","BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,65.5258,65.5258,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rahm,Halbrahm,Halbrahm UHT 25%,Preis,4.95,4.95,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Eier,Schaleneier,"Schaleneier, AT","Freiland, 53-63g, AT",Preis,12.41,12.41,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Freiland,NA,NA,Realisierter Wert,AMA Österreich
2015,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.8,1.8,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,68.2917,68.2917,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International",Spot Milchpreis Italien Lodi,Preis,36.7071,36.7071,kg,Rappen,exkl. MwSt,Italien,Produktion,Ab Hof (Stufe Produktion),NA,Italien,NA,NA,Rohmilch nicht weiter definiert,Richtpreis,CLAL Italien
2015,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler surchoix,Preis,19.09,19.09,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Gruyère,Gruyère mild,Preis,16.35,16.35,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Magermilch,Magermilch UHT,Preis,1.48,1.48,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Käse,Tilsiter,Tilsiter,Preis,19.8,19.8,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.8,1.8,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.78,1.78,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver,Preis,4.14,4.14,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Industriebutter,Industriebutter Kochbutter (Die Butter),Preis,10.49,10.49,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Emmentaler,Preis,64.6696,64.6696,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch USA, total",Preis,36.3136,36.3136,kg,Rappen,exkl. MwSt,USA,Produktion,Ab Hof (Stufe Produktion),NA,USA,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,CLAL Italien
2015,Milch und Milchprodukte,Käse,Camembert 60%,Camembert 60%,Preis,18.61,18.61,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.44,1.44,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,74.3637,74.3637,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2015,Milch und Milchprodukte,Butter,Butter,Butter EU,Preis,3.23,3.23,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2014,Eier,Schaleneier,"Schaleneier, >73g","Freiland, >73g",Preis,16.19,16.19,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Freiland,NA,NA,Realisierter Wert,AMA Österreich
2014,Eier,Schaleneier,"Schaleneier, AT","Bio, 53-63g, AT",Preis,19.34,19.34,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2014,Milch und Milchprodukte,Käse,Gruyère,Gruyère,Preis,21.73,21.73,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Joghurt,Joghurt andere Früchte,Fruchtjoghurt,Preis,3.14,3.14,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,3.32,3.32,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler,Preis,19.34,19.34,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Magermilch,Magermilch UHT,Preis,1.54,1.54,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.78,1.78,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.81,1.81,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Eier,Schaleneier,"Schaleneier, AT","Boden, 63-73g, AT",Preis,11.38,11.38,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2014,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,10.15,10.15,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Eier,Schaleneier,"Schaleneier, >73g","Bio,  >73g",Preis,20.38,20.38,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2014,Eier,Schaleneier,"Schaleneier, AT","Boden, 53-63g, AT",Preis,10.06,10.06,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2014,Milch und Milchprodukte,Rahm,Halbrahm,Halbrahm UHT 25%,Preis,5.06,5.06,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Futtermittel,Getreide,Futterweizen,"Futterweizen,  konv., CH",Preis,38.76,38.76,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Futtermittel,Getreide,Futtermais,"Futtermais,  konv., CH",Preis,38.58,38.58,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Eier,Schaleneier,"Schaleneier, AT","Bio, 63-73g, AT",Preis,20.32,20.32,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2014,Futtermittel,Getreide,Futtergerste,"Futtergerste,  konv., CH",Preis,36.95,36.95,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler surchoix,Preis,18.61,18.61,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Eier,Schaleneier,Verbilligungsaktion,"Verbilligungsaktion, eingesetzte Mittel",Preis,5,5,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,"Verbilligungsaktion, Ist","BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.47,1.47,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Eier,Schaleneier,Aufschlagsaktion,"Aufschlagsaktion, eingesetzte Mittel",Preis,9,9,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,"Aufschlagsaktion, Ist","BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Butter,Kochbutter,Kochbutter (Die Butter),Preis,12.6,12.6,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Gruyère,Gruyère mild,Preis,16.36,16.36,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler mild,Preis,15.37,15.37,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Camembert 60%,Camembert 60%,Preis,19.01,19.01,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Edamer CH,Edamer CH,Preis,15.19,15.19,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver,Preis,4.36,4.36,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Joghurt,Joghurt nature,Joghurt nature,Preis,2.43,2.43,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Gruyère,Gruyère surchoix,Preis,19.44,19.44,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Butter,Butter,Butter EU,Preis,4.14,4.14,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2014,Milch und Milchprodukte,Käse,Mozzarella,Mozzarella,Preis,14.17,14.17,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink UHT,Preis,1.32,1.32,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver EU,Preis,3.23,3.23,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2014,Milch und Milchprodukte,Butter,Industriebutter,Industriebutter Kochbutter (Die Butter),Preis,10.94,10.94,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Brie CH 45%,Brie CH 45%,Preis,17.92,17.92,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,69.5971,69.5971,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,78.5714,78.5714,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch AT, total",Preis,46.1956,46.1956,kg,Rappen,exkl. MwSt,Österreich,Produktion,Ab Hof (Stufe Produktion),NA,Österreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,AMA Österreich
2014,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.32,1.32,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,68.2328,68.2328,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Rohmilch,"Rohmilch, International",ife Rohstoffwert Milch,Preis,41.9047,41.9047,kg,Rappen,exkl. MwSt,NA,Produktion,Ab Hof (Stufe Produktion),NA,Nicht-Schweiz,NA,NA,NA,Richtpreis,IFE
2014,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Emmentaler,Preis,69.0031,69.0031,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.81,1.81,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch Past,Preis,1.78,1.78,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2014,Milch und Milchprodukte,Käse,Appenzeller,Appenzeller mild,Preis,16.59,16.59,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
